ticker,growth_rate,wacc,implied_price,upside_pct
SITM,0.075,0.09,208.03,-73.1
SITM,0.075,0.1,179.67,-76.8
SITM,0.075,0.11,158.01,-79.6
SITM,0.075,0.12,140.93,-81.8
SITM,0.10999999999999999,0.08,285.8,-63.1
SITM,0.10999999999999999,0.09,240.45,-68.9
SITM,0.10999999999999999,0.1,207.24,-73.2
SITM,0.10999999999999999,0.11,181.88,-76.5
SITM,0.10999999999999999,0.12,161.89,-79.1
SITM,0.145,0.08,329.88,-57.4
SITM,0.145,0.09,277.0,-64.2
SITM,0.145,0.1,238.28,-69.2
SITM,0.145,0.11,208.73,-73.0
SITM,0.145,0.12,185.45,-76.0
SITM,0.18,0.08,379.46,-51.0
SITM,0.18,0.09,318.05,-58.9
SITM,0.18,0.1,273.12,-64.7
SITM,0.18,0.11,238.84,-69.1
SITM,0.18,0.12,211.85,-72.6
SLAB,0.04,0.08,82.57,-61.9
SLAB,0.04,0.09,69.79,-67.8
SLAB,0.04,0.1,60.42,-72.1
SLAB,0.04,0.11,53.26,-75.4
SLAB,0.04,0.12,47.6,-78.0
SLAB,0.075,0.08,96.0,-55.7
SLAB,0.075,0.09,80.95,-62.6
SLAB,0.075,0.1,69.91,-67.7
SLAB,0.075,0.11,61.49,-71.6
SLAB,0.075,0.12,54.84,-74.7
SLAB,0.10999999999999999,0.08,111.21,-48.7
SLAB,0.10999999999999999,0.09,93.56,-56.8
SLAB,0.10999999999999999,0.1,80.64,-62.8
SLAB,0.10999999999999999,0.11,70.77,-67.3
SLAB,0.10999999999999999,0.12,62.99,-70.9
SLAB,0.145,0.08,128.36,-40.7
SLAB,0.145,0.09,107.78,-50.2
SLAB,0.145,0.1,92.72,-57.2
SLAB,0.145,0.11,81.22,-62.5
SLAB,0.145,0.12,72.16,-66.7
SLAB,0.18,0.08,147.65,-31.8
SLAB,0.18,0.09,123.76,-42.9
SLAB,0.18,0.1,106.28,-50.9
SLAB,0.18,0.11,92.94,-57.1
SLAB,0.18,0.12,82.43,-61.9
SLB,0.04,0.08,66.38,19.9
SLB,0.04,0.09,56.11,1.3
SLB,0.04,0.1,48.57,-12.3
SLB,0.04,0.11,42.81,-22.7
SLB,0.04,0.12,38.27,-30.9
SLB,0.075,0.08,77.18,39.4
SLB,0.075,0.09,65.08,17.5
SLB,0.075,0.1,56.21,1.5
SLB,0.075,0.11,49.43,-10.7
SLB,0.075,0.12,44.09,-20.4
SLB,0.10999999999999999,0.08,89.4,61.4
SLB,0.10999999999999999,0.09,75.22,35.8
SLB,0.10999999999999999,0.1,64.83,17.1
SLB,0.10999999999999999,0.11,56.9,2.7
SLB,0.10999999999999999,0.12,50.64,-8.6
SLB,0.145,0.08,103.2,86.3
SLB,0.145,0.09,86.65,56.5
SLB,0.145,0.1,74.54,34.6
SLB,0.145,0.11,65.3,17.9
SLB,0.145,0.12,58.01,4.8
SLB,0.18,0.08,118.7,114.3
SLB,0.18,0.09,99.5,79.7
SLB,0.18,0.1,85.44,54.3
SLB,0.18,0.11,74.72,34.9
SLB,0.18,0.12,66.27,19.7
SMCI,0.04,0.08,64.09,106.5
SMCI,0.04,0.09,54.17,74.5
SMCI,0.04,0.1,46.89,51.1
SMCI,0.04,0.11,41.33,33.2
SMCI,0.04,0.12,36.95,19.0
SMCI,0.075,0.08,74.51,140.0
SMCI,0.075,0.09,62.83,102.4
SMCI,0.075,0.1,54.26,74.8
SMCI,0.075,0.11,47.72,53.7
SMCI,0.075,0.12,42.56,37.1
SMCI,0.10999999999999999,0.08,86.31,178.1
SMCI,0.10999999999999999,0.09,72.62,134.0
SMCI,0.10999999999999999,0.1,62.59,101.6
SMCI,0.10999999999999999,0.11,54.93,77.0
SMCI,0.10999999999999999,0.12,48.89,57.5
SMCI,0.145,0.08,99.63,221.0
SMCI,0.145,0.09,83.66,169.5
SMCI,0.145,0.1,71.96,131.8
SMCI,0.145,0.11,63.04,103.1
SMCI,0.145,0.12,56.01,80.4
SMCI,0.18,0.08,114.6,269.2
SMCI,0.18,0.09,96.06,209.5
SMCI,0.18,0.1,82.49,165.7
SMCI,0.18,0.11,72.13,132.4
SMCI,0.18,0.12,63.98,106.1
SMIN.L,0.04,0.08,24.47,-99.0
SMIN.L,0.04,0.09,20.68,-99.2
SMIN.L,0.04,0.1,17.9,-99.3
SMIN.L,0.04,0.11,15.78,-99.4
SMIN.L,0.04,0.12,14.11,-99.4
SMIN.L,0.075,0.08,28.45,-98.9
SMIN.L,0.075,0.09,23.99,-99.0
SMIN.L,0.075,0.1,20.72,-99.2
SMIN.L,0.075,0.11,18.22,-99.3
SMIN.L,0.075,0.12,16.25,-99.3
SMIN.L,0.10999999999999999,0.08,32.95,-98.7
SMIN.L,0.10999999999999999,0.09,27.73,-98.9
SMIN.L,0.10999999999999999,0.1,23.9,-99.0
SMIN.L,0.10999999999999999,0.11,20.97,-99.2
SMIN.L,0.10999999999999999,0.12,18.67,-99.2
SMIN.L,0.145,0.08,38.04,-98.5
SMIN.L,0.145,0.09,31.94,-98.7
SMIN.L,0.145,0.1,27.48,-98.9
SMIN.L,0.145,0.11,24.07,-99.0
SMIN.L,0.145,0.12,21.38,-99.1
SMIN.L,0.18,0.08,43.76,-98.2
SMIN.L,0.18,0.09,36.67,-98.5
SMIN.L,0.18,0.1,31.49,-98.7
SMIN.L,0.18,0.11,27.54,-98.9
SMIN.L,0.18,0.12,24.43,-99.0
SMTC,0.04,0.08,57.95,-57.9
SMTC,0.04,0.09,48.98,-64.4
SMTC,0.04,0.1,42.4,-69.2
SMTC,0.04,0.11,37.38,-72.8
SMTC,0.04,0.12,33.41,-75.7
SMTC,0.075,0.08,67.38,-51.0
SMTC,0.075,0.09,56.81,-58.7
SMTC,0.075,0.1,49.07,-64.4
SMTC,0.075,0.11,43.15,-68.6
SMTC,0.075,0.12,38.49,-72.0
SMTC,0.10999999999999999,0.08,78.05,-43.3
SMTC,0.10999999999999999,0.09,65.66,-52.3
SMTC,0.10999999999999999,0.1,56.6,-58.9
SMTC,0.10999999999999999,0.11,49.67,-63.9
SMTC,0.10999999999999999,0.12,44.21,-67.9
SMTC,0.145,0.08,90.09,-34.5
SMTC,0.145,0.09,75.64,-45.0
SMTC,0.145,0.1,65.07,-52.7
SMTC,0.145,0.11,57.0,-58.6
SMTC,0.145,0.12,50.64,-63.2
SMTC,0.18,0.08,103.63,-24.7
SMTC,0.18,0.09,86.86,-36.9
SMTC,0.18,0.1,74.59,-45.8
SMTC,0.18,0.11,65.23,-52.6
SMTC,0.18,0.12,57.85,-58.0
SN.L,0.04,0.08,18.55,-98.3
SN.L,0.04,0.09,15.68,-98.6
SN.L,0.04,0.1,13.57,-98.8
SN.L,0.04,0.11,11.96,-98.9
SN.L,0.04,0.12,10.69,-99.0
SN.L,0.075,0.08,21.57,-98.1
SN.L,0.075,0.09,18.19,-98.4
SN.L,0.075,0.1,15.71,-98.6
SN.L,0.075,0.11,13.81,-98.8
SN.L,0.075,0.12,12.32,-98.9
SN.L,0.10999999999999999,0.08,24.98,-97.8
SN.L,0.10999999999999999,0.09,21.02,-98.1
SN.L,0.10999999999999999,0.1,18.12,-98.4
SN.L,0.10999999999999999,0.11,15.9,-98.6
SN.L,0.10999999999999999,0.12,14.15,-98.7
SN.L,0.145,0.08,28.84,-97.4
SN.L,0.145,0.09,24.21,-97.8
SN.L,0.145,0.1,20.83,-98.1
SN.L,0.145,0.11,18.25,-98.4
SN.L,0.145,0.12,16.21,-98.5
SN.L,0.18,0.08,33.17,-97.0
SN.L,0.18,0.09,27.8,-97.5
SN.L,0.18,0.1,23.88,-97.9
SN.L,0.18,0.11,20.88,-98.1
SN.L,0.18,0.12,18.52,-98.3
SNOW,0.04,0.08,48.24,-69.4
SNOW,0.04,0.09,40.77,-74.1
SNOW,0.04,0.1,35.3,-77.6
SNOW,0.04,0.11,31.11,-80.2
SNOW,0.04,0.12,27.81,-82.3
SNOW,0.075,0.08,56.08,-64.4
SNOW,0.075,0.09,47.29,-70.0
SNOW,0.075,0.1,40.84,-74.1
SNOW,0.075,0.11,35.92,-77.2
SNOW,0.075,0.12,32.04,-79.7
SNOW,0.10999999999999999,0.08,64.97,-58.7
SNOW,0.10999999999999999,0.09,54.66,-65.3
SNOW,0.10999999999999999,0.1,47.11,-70.1
SNOW,0.10999999999999999,0.11,41.35,-73.7
SNOW,0.10999999999999999,0.12,36.8,-76.6
SNOW,0.145,0.08,74.99,-52.4
SNOW,0.145,0.09,62.97,-60.0
SNOW,0.145,0.1,54.17,-65.6
SNOW,0.145,0.11,47.45,-69.9
SNOW,0.145,0.12,42.16,-73.2
SNOW,0.18,0.08,86.26,-45.2
SNOW,0.18,0.09,72.3,-54.1
SNOW,0.18,0.1,62.09,-60.6
SNOW,0.18,0.11,54.29,-65.5
SNOW,0.18,0.12,48.16,-69.4
SNPS,0.04,0.08,339.45,-32.4
SNPS,0.04,0.09,286.91,-42.9
SNPS,0.04,0.1,248.39,-50.6
SNPS,0.04,0.11,218.94,-56.4
SNPS,0.04,0.12,195.69,-61.0
SNPS,0.075,0.08,394.66,-21.4
SNPS,0.075,0.09,332.77,-33.8
SNPS,0.075,0.1,287.42,-42.8
SNPS,0.075,0.11,252.77,-49.7
SNPS,0.075,0.12,225.44,-55.1
SNPS,0.10999999999999999,0.08,457.17,-9.0
SNPS,0.10999999999999999,0.09,384.64,-23.4
SNPS,0.10999999999999999,0.1,331.51,-34.0
SNPS,0.10999999999999999,0.11,290.95,-42.1
SNPS,0.10999999999999999,0.12,258.97,-48.5
SNPS,0.145,0.08,527.7,5.0
SNPS,0.145,0.09,443.1,-11.8
SNPS,0.145,0.1,381.17,-24.1
SNPS,0.145,0.11,333.9,-33.5
SNPS,0.145,0.12,296.66,-41.0
SNPS,0.18,0.08,607.0,20.8
SNPS,0.18,0.09,508.78,1.3
SNPS,0.18,0.1,436.9,-13.0
SNPS,0.18,0.11,382.07,-24.0
SNPS,0.18,0.12,338.89,-32.5
SO,0.04,0.08,97.88,5.8
SO,0.04,0.09,82.73,-10.6
SO,0.04,0.1,71.62,-22.6
SO,0.04,0.11,63.13,-31.8
SO,0.04,0.12,56.43,-39.0
SO,0.075,0.08,113.8,23.0
SO,0.075,0.09,95.95,3.7
SO,0.075,0.1,82.88,-10.5
SO,0.075,0.11,72.89,-21.2
SO,0.075,0.12,65.01,-29.8
SO,0.10999999999999999,0.08,131.83,42.4
SO,0.10999999999999999,0.09,110.91,19.8
SO,0.10999999999999999,0.1,95.59,3.3
SO,0.10999999999999999,0.11,83.9,-9.4
SO,0.10999999999999999,0.12,74.67,-19.3
SO,0.145,0.08,152.16,64.4
SO,0.145,0.09,127.77,38.1
SO,0.145,0.1,109.91,18.8
SO,0.145,0.11,96.28,4.0
SO,0.145,0.12,85.54,-7.6
SO,0.18,0.08,175.03,89.1
SO,0.18,0.09,146.71,58.5
SO,0.18,0.1,125.98,36.1
SO,0.18,0.11,110.17,19.0
SO,0.18,0.12,97.72,5.6
SPIR,0.04,0.08,31.65,58.1
SPIR,0.04,0.09,26.75,33.7
SPIR,0.04,0.1,23.16,15.7
SPIR,0.04,0.11,20.41,2.0
SPIR,0.04,0.12,18.24,-8.8
SPIR,0.075,0.08,36.79,83.9
SPIR,0.075,0.09,31.02,55.0
SPIR,0.075,0.1,26.79,33.9
SPIR,0.075,0.11,23.56,17.8
SPIR,0.075,0.12,21.02,5.0
SPIR,0.10999999999999999,0.08,42.62,113.0
SPIR,0.10999999999999999,0.09,35.86,79.2
SPIR,0.10999999999999999,0.1,30.91,54.4
SPIR,0.10999999999999999,0.11,27.12,35.5
SPIR,0.10999999999999999,0.12,24.14,20.7
SPIR,0.145,0.08,49.19,145.9
SPIR,0.145,0.09,41.31,106.4
SPIR,0.145,0.1,35.53,77.6
SPIR,0.145,0.11,31.13,55.6
SPIR,0.145,0.12,27.66,38.2
SPIR,0.18,0.08,56.59,182.8
SPIR,0.18,0.09,47.43,137.0
SPIR,0.18,0.1,40.73,103.5
SPIR,0.18,0.11,35.62,78.0
SPIR,0.18,0.12,31.59,57.9
SPX.L,0.04,0.08,71.3,-99.0
SPX.L,0.04,0.09,60.27,-99.1
SPX.L,0.04,0.1,52.17,-99.2
SPX.L,0.04,0.11,45.99,-99.3
SPX.L,0.04,0.12,41.11,-99.4
SPX.L,0.075,0.08,82.9,-98.8
SPX.L,0.075,0.09,69.9,-99.0
SPX.L,0.075,0.1,60.37,-99.1
SPX.L,0.075,0.11,53.09,-99.2
SPX.L,0.075,0.12,47.35,-99.3
SPX.L,0.10999999999999999,0.08,96.03,-98.6
SPX.L,0.10999999999999999,0.09,80.79,-98.8
SPX.L,0.10999999999999999,0.1,69.64,-99.0
SPX.L,0.10999999999999999,0.11,61.11,-99.1
SPX.L,0.10999999999999999,0.12,54.4,-99.2
SPX.L,0.145,0.08,110.84,-98.4
SPX.L,0.145,0.09,93.07,-98.7
SPX.L,0.145,0.1,80.07,-98.8
SPX.L,0.145,0.11,70.14,-99.0
SPX.L,0.145,0.12,62.31,-99.1
SPX.L,0.18,0.08,127.5,-98.2
SPX.L,0.18,0.09,106.87,-98.5
SPX.L,0.18,0.1,91.77,-98.7
SPX.L,0.18,0.11,80.25,-98.8
SPX.L,0.18,0.12,71.18,-99.0
SRPT,0.04,0.08,54.24,209.1
SRPT,0.04,0.09,45.85,161.2
SRPT,0.04,0.1,39.69,126.2
SRPT,0.04,0.11,34.98,99.3
SRPT,0.04,0.12,31.27,78.2
SRPT,0.075,0.08,63.07,259.3
SRPT,0.075,0.09,53.18,203.0
SRPT,0.075,0.1,45.93,161.7
SRPT,0.075,0.11,40.39,130.1
SRPT,0.075,0.12,36.02,105.3
SRPT,0.10999999999999999,0.08,73.05,316.3
SRPT,0.10999999999999999,0.09,61.46,250.2
SRPT,0.10999999999999999,0.1,52.97,201.8
SRPT,0.10999999999999999,0.11,46.49,164.9
SRPT,0.10999999999999999,0.12,41.38,135.8
SRPT,0.145,0.08,84.32,380.5
SRPT,0.145,0.09,70.8,303.4
SRPT,0.145,0.1,60.91,247.1
SRPT,0.145,0.11,53.36,204.0
SRPT,0.145,0.12,47.4,170.1
SRPT,0.18,0.08,97.0,452.7
SRPT,0.18,0.09,81.3,363.2
SRPT,0.18,0.1,69.81,297.8
SRPT,0.18,0.11,61.05,247.9
SRPT,0.18,0.12,54.15,208.6
SRT3.DE,0.04,0.08,127.33,-37.9
SRT3.DE,0.04,0.09,107.62,-47.5
SRT3.DE,0.04,0.1,93.17,-54.5
SRT3.DE,0.04,0.11,82.12,-59.9
SRT3.DE,0.04,0.12,73.4,-64.2
SRT3.DE,0.075,0.08,148.04,-27.8
SRT3.DE,0.075,0.09,124.82,-39.1
SRT3.DE,0.075,0.1,107.81,-47.4
SRT3.DE,0.075,0.11,94.81,-53.7
SRT3.DE,0.075,0.12,84.56,-58.7
SRT3.DE,0.10999999999999999,0.08,171.48,-16.3
SRT3.DE,0.10999999999999999,0.09,144.28,-29.6
SRT3.DE,0.10999999999999999,0.1,124.35,-39.3
SRT3.DE,0.10999999999999999,0.11,109.13,-46.7
SRT3.DE,0.10999999999999999,0.12,97.14,-52.6
SRT3.DE,0.145,0.08,197.94,-3.4
SRT3.DE,0.145,0.09,166.2,-18.9
SRT3.DE,0.145,0.1,142.97,-30.2
SRT3.DE,0.145,0.11,125.24,-38.9
SRT3.DE,0.145,0.12,111.27,-45.7
SRT3.DE,0.18,0.08,227.68,11.1
SRT3.DE,0.18,0.09,190.84,-6.9
SRT3.DE,0.18,0.1,163.88,-20.0
SRT3.DE,0.18,0.11,143.31,-30.1
SRT3.DE,0.18,0.12,127.11,-38.0
SSE.L,0.04,0.08,36.42,-98.4
SSE.L,0.04,0.09,30.79,-98.6
SSE.L,0.04,0.1,26.65,-98.8
SSE.L,0.04,0.11,23.49,-99.0
SSE.L,0.04,0.12,21.0,-99.1
SSE.L,0.075,0.08,42.35,-98.1
SSE.L,0.075,0.09,35.71,-98.4
SSE.L,0.075,0.1,30.84,-98.6
SSE.L,0.075,0.11,27.12,-98.8
SSE.L,0.075,0.12,24.19,-98.9
SSE.L,0.10999999999999999,0.08,49.06,-97.8
SSE.L,0.10999999999999999,0.09,41.27,-98.2
SSE.L,0.10999999999999999,0.1,35.57,-98.4
SSE.L,0.10999999999999999,0.11,31.22,-98.6
SSE.L,0.10999999999999999,0.12,27.79,-98.8
SSE.L,0.145,0.08,56.62,-97.5
SSE.L,0.145,0.09,47.55,-97.9
SSE.L,0.145,0.1,40.9,-98.2
SSE.L,0.145,0.11,35.83,-98.4
SSE.L,0.145,0.12,31.83,-98.6
SSE.L,0.18,0.08,65.13,-97.1
SSE.L,0.18,0.09,54.59,-97.6
SSE.L,0.18,0.1,46.88,-97.9
SSE.L,0.18,0.11,41.0,-98.2
SSE.L,0.18,0.12,36.36,-98.4
STM,0.04,0.08,44.38,-27.7
STM,0.04,0.09,37.51,-38.9
STM,0.04,0.1,32.48,-47.1
STM,0.04,0.11,28.63,-53.4
STM,0.04,0.12,25.59,-58.3
STM,0.075,0.08,51.6,-16.0
STM,0.075,0.09,43.51,-29.1
STM,0.075,0.1,37.58,-38.8
STM,0.075,0.11,33.05,-46.2
STM,0.075,0.12,29.48,-52.0
STM,0.10999999999999999,0.08,59.78,-2.7
STM,0.10999999999999999,0.09,50.29,-18.1
STM,0.10999999999999999,0.1,43.35,-29.4
STM,0.10999999999999999,0.11,38.04,-38.1
STM,0.10999999999999999,0.12,33.86,-44.9
STM,0.145,0.08,69.0,12.4
STM,0.145,0.09,57.93,-5.7
STM,0.145,0.1,49.84,-18.8
STM,0.145,0.11,43.66,-28.9
STM,0.145,0.12,38.79,-36.8
STM,0.18,0.08,79.37,29.2
STM,0.18,0.09,66.52,8.3
STM,0.18,0.1,57.12,-7.0
STM,0.18,0.11,49.95,-18.7
STM,0.18,0.12,44.31,-27.8
STMN.SW,0.04,0.08,72.24,-13.6
STMN.SW,0.04,0.09,61.06,-27.0
STMN.SW,0.04,0.1,52.86,-36.8
STMN.SW,0.04,0.11,46.59,-44.3
STMN.SW,0.04,0.12,41.65,-50.2
STMN.SW,0.075,0.08,83.99,0.4
STMN.SW,0.075,0.09,70.82,-15.3
STMN.SW,0.075,0.1,61.17,-26.8
STMN.SW,0.075,0.11,53.79,-35.7
STMN.SW,0.075,0.12,47.98,-42.6
STMN.SW,0.10999999999999999,0.08,97.3,16.4
STMN.SW,0.10999999999999999,0.09,81.86,-2.1
STMN.SW,0.10999999999999999,0.1,70.55,-15.6
STMN.SW,0.10999999999999999,0.11,61.92,-26.0
STMN.SW,0.10999999999999999,0.12,55.11,-34.1
STMN.SW,0.145,0.08,112.31,34.3
STMN.SW,0.145,0.09,94.3,12.8
STMN.SW,0.145,0.1,81.12,-3.0
STMN.SW,0.145,0.11,71.06,-15.0
STMN.SW,0.145,0.12,63.13,-24.5
STMN.SW,0.18,0.08,129.18,54.5
STMN.SW,0.18,0.09,108.28,29.5
STMN.SW,0.18,0.1,92.98,11.2
STMN.SW,0.18,0.11,81.31,-2.8
STMN.SW,0.18,0.12,72.12,-13.8
SU.PA,0.04,0.08,228.84,-13.2
SU.PA,0.04,0.09,193.42,-26.7
SU.PA,0.04,0.1,167.45,-36.5
SU.PA,0.04,0.11,147.6,-44.0
SU.PA,0.04,0.12,131.93,-50.0
SU.PA,0.075,0.08,266.07,0.9
SU.PA,0.075,0.09,224.34,-14.9
SU.PA,0.075,0.1,193.77,-26.5
SU.PA,0.075,0.11,170.41,-35.4
SU.PA,0.075,0.12,151.98,-42.4
SU.PA,0.10999999999999999,0.08,308.21,16.9
SU.PA,0.10999999999999999,0.09,259.31,-1.7
SU.PA,0.10999999999999999,0.1,223.49,-15.3
SU.PA,0.10999999999999999,0.11,196.15,-25.6
SU.PA,0.10999999999999999,0.12,174.59,-33.8
SU.PA,0.145,0.08,355.75,34.9
SU.PA,0.145,0.09,298.72,13.3
SU.PA,0.145,0.1,256.97,-2.6
SU.PA,0.145,0.11,225.1,-14.7
SU.PA,0.145,0.12,199.99,-24.2
SU.PA,0.18,0.08,409.22,55.2
SU.PA,0.18,0.09,343.0,30.0
SU.PA,0.18,0.1,294.54,11.7
SU.PA,0.18,0.11,257.57,-2.3
SU.PA,0.18,0.12,228.46,-13.4
SWK,0.04,0.08,122.97,63.7
SWK,0.04,0.09,103.94,38.3
SWK,0.04,0.1,89.98,19.8
SWK,0.04,0.11,79.31,5.6
SWK,0.04,0.12,70.89,-5.7
SWK,0.075,0.08,142.97,90.3
SWK,0.075,0.09,120.55,60.4
SWK,0.075,0.1,104.12,38.6
SWK,0.075,0.11,91.57,21.9
SWK,0.075,0.12,81.67,8.7
SWK,0.10999999999999999,0.08,165.62,120.4
SWK,0.10999999999999999,0.09,139.34,85.4
SWK,0.10999999999999999,0.1,120.1,59.8
SWK,0.10999999999999999,0.11,105.4,40.3
SWK,0.10999999999999999,0.12,93.82,24.9
SWK,0.145,0.08,191.17,154.4
SWK,0.145,0.09,160.52,113.6
SWK,0.145,0.1,138.08,83.8
SWK,0.145,0.11,120.96,61.0
SWK,0.145,0.12,107.47,43.0
SWK,0.18,0.08,219.9,192.6
SWK,0.18,0.09,184.31,145.3
SWK,0.18,0.1,158.27,110.6
SWK,0.18,0.11,138.41,84.2
SWK,0.18,0.12,122.77,63.4
SWKS,0.04,0.08,102.42,49.5
SWKS,0.04,0.09,86.57,26.3
SWKS,0.04,0.1,74.94,9.4
SWKS,0.04,0.11,66.06,-3.6
SWKS,0.04,0.12,59.04,-13.8
SWKS,0.075,0.08,119.08,73.8
SWKS,0.075,0.09,100.4,46.5
SWKS,0.075,0.1,86.72,26.5
SWKS,0.075,0.11,76.26,11.3
SWKS,0.075,0.12,68.02,-0.7
SWKS,0.10999999999999999,0.08,137.94,101.3
SWKS,0.10999999999999999,0.09,116.05,69.3
SWKS,0.10999999999999999,0.1,100.02,46.0
SWKS,0.10999999999999999,0.11,87.78,28.1
SWKS,0.10999999999999999,0.12,78.14,14.0
SWKS,0.145,0.08,159.22,132.3
SWKS,0.145,0.09,133.69,95.1
SWKS,0.145,0.1,115.01,67.8
SWKS,0.145,0.11,100.74,47.0
SWKS,0.145,0.12,89.51,30.6
SWKS,0.18,0.08,183.14,167.2
SWKS,0.18,0.09,153.51,124.0
SWKS,0.18,0.1,131.82,92.4
SWKS,0.18,0.11,115.28,68.2
SWKS,0.18,0.12,102.25,49.2
SYK,0.04,0.08,332.62,8.4
SYK,0.04,0.09,281.13,-8.4
SYK,0.04,0.1,243.39,-20.7
SYK,0.04,0.11,214.53,-30.1
SYK,0.04,0.12,191.76,-37.5
SYK,0.075,0.08,386.72,26.1
SYK,0.075,0.09,326.07,6.3
SYK,0.075,0.1,281.63,-8.2
SYK,0.075,0.11,247.68,-19.3
SYK,0.075,0.12,220.9,-28.0
SYK,0.10999999999999999,0.08,447.97,46.0
SYK,0.10999999999999999,0.09,376.9,22.9
SYK,0.10999999999999999,0.1,324.84,5.9
SYK,0.10999999999999999,0.11,285.09,-7.1
SYK,0.10999999999999999,0.12,253.76,-17.3
SYK,0.145,0.08,517.08,68.6
SYK,0.145,0.09,434.18,41.5
SYK,0.145,0.1,373.49,21.8
SYK,0.145,0.11,327.18,6.7
SYK,0.145,0.12,290.69,-5.2
SYK,0.18,0.08,594.78,93.9
SYK,0.18,0.09,498.54,62.5
SYK,0.18,0.1,428.11,39.6
SYK,0.18,0.11,374.38,22.0
SYK,0.18,0.12,332.06,8.2
TDY,0.04,0.08,518.15,-16.0
TDY,0.04,0.09,437.95,-29.0
TDY,0.04,0.1,379.14,-38.5
TDY,0.04,0.11,334.19,-45.8
TDY,0.04,0.12,298.71,-51.6
TDY,0.075,0.08,602.43,-2.3
TDY,0.075,0.09,507.95,-17.6
TDY,0.075,0.1,438.72,-28.8
TDY,0.075,0.11,385.83,-37.4
TDY,0.075,0.12,344.12,-44.2
TDY,0.10999999999999999,0.08,697.85,13.2
TDY,0.10999999999999999,0.09,587.12,-4.8
TDY,0.10999999999999999,0.1,506.03,-17.9
TDY,0.10999999999999999,0.11,444.11,-28.0
TDY,0.10999999999999999,0.12,395.3,-35.9
TDY,0.145,0.08,805.5,30.6
TDY,0.145,0.09,676.36,9.7
TDY,0.145,0.1,581.82,-5.6
TDY,0.145,0.11,509.67,-17.3
TDY,0.145,0.12,452.83,-26.6
TDY,0.18,0.08,926.55,50.3
TDY,0.18,0.09,776.61,26.0
TDY,0.18,0.1,666.9,8.2
TDY,0.18,0.11,583.2,-5.4
TDY,0.18,0.12,517.29,-16.1
TECH,0.04,0.08,41.08,-5.1
TECH,0.04,0.09,34.72,-19.8
TECH,0.04,0.1,30.06,-30.6
TECH,0.04,0.11,26.5,-38.8
TECH,0.04,0.12,23.68,-45.3
TECH,0.075,0.08,47.77,10.3
TECH,0.075,0.09,40.28,-7.0
TECH,0.075,0.1,34.79,-19.7
TECH,0.075,0.11,30.59,-29.3
TECH,0.075,0.12,27.28,-37.0
TECH,0.10999999999999999,0.08,55.33,27.8
TECH,0.10999999999999999,0.09,46.55,7.5
TECH,0.10999999999999999,0.1,40.12,-7.3
TECH,0.10999999999999999,0.11,35.21,-18.7
TECH,0.10999999999999999,0.12,31.34,-27.6
TECH,0.145,0.08,63.87,47.5
TECH,0.145,0.09,53.63,23.9
TECH,0.145,0.1,46.13,6.5
TECH,0.145,0.11,40.41,-6.7
TECH,0.145,0.12,35.9,-17.1
TECH,0.18,0.08,73.47,69.7
TECH,0.18,0.09,61.58,42.2
TECH,0.18,0.1,52.88,22.1
TECH,0.18,0.11,46.24,6.8
TECH,0.18,0.12,41.02,-5.3
TENB,0.04,0.08,43.11,100.6
TENB,0.04,0.09,36.44,69.6
TENB,0.04,0.1,31.55,46.8
TENB,0.04,0.11,27.81,29.4
TENB,0.04,0.12,24.85,15.7
TENB,0.075,0.08,50.12,133.2
TENB,0.075,0.09,42.26,96.7
TENB,0.075,0.1,36.5,69.9
TENB,0.075,0.11,32.1,49.4
TENB,0.075,0.12,28.63,33.2
TENB,0.10999999999999999,0.08,58.06,170.2
TENB,0.10999999999999999,0.09,48.85,127.3
TENB,0.10999999999999999,0.1,42.1,95.9
TENB,0.10999999999999999,0.11,36.95,71.9
TENB,0.10999999999999999,0.12,32.89,53.0
TENB,0.145,0.08,67.02,211.9
TENB,0.145,0.09,56.27,161.9
TENB,0.145,0.1,48.41,125.3
TENB,0.145,0.11,42.41,97.3
TENB,0.145,0.12,37.68,75.3
TENB,0.18,0.08,77.09,258.7
TENB,0.18,0.09,64.62,200.7
TENB,0.18,0.1,55.49,158.2
TENB,0.18,0.11,48.52,125.8
TENB,0.18,0.12,43.04,100.3
TER,0.04,0.08,189.34,-44.0
TER,0.04,0.09,160.03,-52.6
TER,0.04,0.1,138.54,-59.0
TER,0.04,0.11,122.12,-63.9
TER,0.04,0.12,109.15,-67.7
TER,0.075,0.08,220.14,-34.8
TER,0.075,0.09,185.61,-45.1
TER,0.075,0.1,160.32,-52.6
TER,0.075,0.11,140.99,-58.3
TER,0.075,0.12,125.74,-62.8
TER,0.10999999999999999,0.08,255.0,-24.5
TER,0.10999999999999999,0.09,214.54,-36.5
TER,0.10999999999999999,0.1,184.91,-45.3
TER,0.10999999999999999,0.11,162.28,-52.0
TER,0.10999999999999999,0.12,144.45,-57.2
TER,0.145,0.08,294.34,-12.9
TER,0.145,0.09,247.15,-26.9
TER,0.145,0.1,212.61,-37.1
TER,0.145,0.11,186.24,-44.9
TER,0.145,0.12,165.47,-51.0
TER,0.18,0.08,338.57,0.2
TER,0.18,0.09,283.79,-16.0
TER,0.18,0.1,243.69,-27.9
TER,0.18,0.11,213.11,-36.9
TER,0.18,0.12,189.02,-44.1
TMO,0.04,0.08,543.72,24.0
