ticker,current_price,median_price,p10,p90,prob_50pct_up,prob_30pct_down,mean_price,std_price
MTZ,414.9,349.7723004607045,283.917403647451,420.7865981142546,0.0,12.85,351.2704891667697,51.270352509265464
MU,724.66,3052.277684726358,2501.29678150261,3648.9308322609104,100.0,0.0,3062.275685400328,441.79962270868344
MXL,92.34,56.296984841360654,45.547843337922615,66.9858552269435,0.0,83.89999999999999,56.15224178454165,8.145514448152026
NCC.L,137.8,1.707863175958552,1.3853474426304195,2.0397423446309513,0.0,100.0,1.7138690673744559,0.24921913981906663
NDSN,274.88,372.72506144975904,304.22636815216003,441.5272495753232,21.349999999999998,0.0,372.05164818133943,52.3281510323814
NDX1.DE,45.28,68.92699781768201,55.69229321083579,82.4537485525977,54.300000000000004,0.0,69.23115170727014,10.166576009323535
NEE,93.36,131.8414808847557,107.41555124622109,157.19519503571743,33.650000000000006,0.0,131.91176388063272,19.083007332933313
NET,197.56,45.546189390591465,37.146040906951704,54.27435316469014,0.0,100.0,45.73500249856408,6.626505332864733
NEX.PA,163.4,271.5050675524293,220.55076983636627,324.4451448861205,74.05000000000001,0.0,272.56361228818525,39.87354770630584
NGG,80.64,193.85880463637318,157.14764829061332,232.55172120041252,100.0,0.0,194.3399354805294,28.31688001915912
NOC,540.69,893.9670277069499,728.1055268878755,1074.2143371702919,72.39999999999999,0.0,898.6027087637324,134.04078869901804
NOD.OL,204.0,137.12139931814212,110.97325756473549,164.35270938043706,0.0,60.199999999999996,137.42577802214916,20.187312726987827
NOVN.SW,116.68,228.1962135206674,183.25424685675847,272.19753070204297,94.3,0.0,227.3713674783333,33.700879479264664
NOW,95.07,149.86273439956756,121.87272852846127,181.70511681046466,62.7,0.0,150.83814989527082,22.67914560981477
NRG,127.81,340.57107445656834,276.80475646810055,404.4974791537925,100.0,0.0,340.99047261342037,49.09793613475476
NVDA,225.32,341.03146247773896,278.130986667798,411.7161291235281,52.900000000000006,0.0,343.40901989357957,50.30682470520974
NVMI,509.15,377.2207143887021,304.1458081448408,452.76552560117653,0.0,36.199999999999996,378.5764361303251,56.776015538738875
NVO,44.74,99.90908777552819,81.09898906639945,119.46901726658183,99.9,0.0,100.12941103562466,14.581123891565047
